founder_id,startup_id,role,equity_percentage,is_active
founder_1384,startup_270,CPO,8.954542230411665,True
founder_353,startup_270,COO,4.061039127448919,True
founder_543,startup_271,CEO,27.05826353809337,True
founder_136,startup_271,Founder,4.129701336153485,False
founder_438,startup_272,CEO,13.154077516872423,True
founder_525,startup_272,CTO,13.330699937626466,True
founder_224,startup_273,CEO,11.176210525036137,True
founder_1878,startup_273,CTO,18.95305488323853,True
founder_692,startup_273,COO,8.332283118067863,True
founder_1905,startup_274,CEO,26.42076145446101,True
founder_461,startup_275,CEO,9.734900131558362,True
founder_1967,startup_275,CPO,16.954130856535294,True
founder_1994,startup_275,CTO,14.934137442066154,False
founder_455,startup_276,CEO,39.357639245210464,True
founder_515,startup_276,CPO,8.201997218710586,True
founder_1085,startup_277,CEO,32.87244049195313,True
founder_1116,startup_277,CTO,8.128173702652521,True
founder_1576,startup_278,CEO,9.316403971945574,False
founder_539,startup_279,CEO,39.09734717443504,True
founder_933,startup_279,CPO,13.838202064456887,True
founder_878,startup_279,COO,13.529372200930014,True
founder_693,startup_280,CEO,16.6375987611059,True
founder_1473,startup_281,CEO,27.331664749295005,True
founder_1744,startup_281,CTO,4.426637585398053,True
founder_768,startup_282,CEO,21.601661817513378,True
founder_343,startup_283,CEO,13.738038707577148,True
founder_1834,startup_283,Founder,14.53942357477631,True
founder_1517,startup_284,CEO,36.60363841329482,True
founder_678,startup_284,CPO,6.4921293186648175,True
founder_140,startup_284,CTO,1.7734901355942587,False
founder_1022,startup_284,CPO,18.27861555227903,True
founder_1448,startup_285,CEO,31.9168945069634,True
founder_137,startup_285,CTO,18.276287420061493,False
founder_1975,startup_286,CEO,9.988074448375702,True
founder_1230,startup_286,Founder,5.474813261416515,True
founder_1768,startup_286,CPO,14.96557858898576,True
founder_1502,startup_287,CEO,29.34955549555575,True
founder_1275,startup_287,COO,8.671280718462754,True
founder_1352,startup_287,CTO,18.546343933820523,True
founder_272,startup_288,CEO,30.679064602502237,True
founder_963,startup_288,CTO,12.32566451107544,True
founder_1149,startup_289,CEO,31.626082840648376,True
founder_1474,startup_289,Founder,6.953308451835448,True
founder_902,startup_290,CEO,35.974764309707595,False
founder_1623,startup_290,COO,15.305132418575056,False
founder_1813,startup_290,CTO,17.28330750869889,True
founder_400,startup_290,CTO,19.172996684721152,True
founder_1651,startup_291,CEO,36.49801854226661,True
founder_261,startup_291,Founder,10.469527561896165,True
founder_1604,startup_291,CTO,3.5089128879962477,True
founder_571,startup_291,CPO,18.07000676517864,True
founder_1157,startup_292,CEO,39.977869930370964,True
founder_1815,startup_292,CPO,6.2328124326148115,True
founder_981,startup_292,CPO,6.791795792333752,True
founder_1648,startup_293,CEO,23.19897330600133,False
founder_1286,startup_293,COO,2.3643518058873356,True
founder_25,startup_294,CEO,30.668658383471936,True
founder_1739,startup_294,CTO,5.483216599493479,True
founder_333,startup_295,CEO,33.46556555947403,True
founder_1108,startup_295,CPO,10.728795437261242,True
founder_1498,startup_296,CEO,7.93580235725317,True
founder_1387,startup_297,CEO,25.449317174707662,True
founder_1562,startup_298,CEO,26.274112378412177,True
founder_1347,startup_298,Founder,8.42216729931922,True
founder_463,startup_298,CPO,5.8986136669358675,True
founder_823,startup_298,COO,19.887342680400575,True
founder_1809,startup_299,CEO,24.41989597170209,False
founder_868,startup_300,CEO,17.39832352037146,True
founder_238,startup_300,CPO,4.540825563432364,True
founder_1051,startup_300,COO,6.503888155034731,True
founder_1988,startup_301,CEO,14.93006981753302,True
founder_742,startup_301,Founder,14.978204312552503,True
founder_1821,startup_302,CEO,13.161366245728198,True
founder_263,startup_302,COO,7.290541969688211,True
founder_84,startup_302,CTO,17.20335254418704,True
founder_1850,startup_303,CEO,31.100151216651025,True
founder_1857,startup_303,COO,12.086268903646413,True
founder_984,startup_303,CTO,3.104798431159697,True
founder_191,startup_304,CEO,11.886470886480371,True
founder_510,startup_304,Founder,14.3763771712289,True
founder_1998,startup_305,CEO,14.497630633527068,True
founder_403,startup_305,COO,12.274881371689075,True
founder_1014,startup_306,CEO,18.022323678165677,True
founder_1345,startup_306,COO,9.528195364761384,True
founder_446,startup_307,CEO,32.64302342865284,True
founder_1644,startup_307,CPO,5.973840116849329,True
founder_748,startup_308,CEO,5.7950247432998845,True
founder_1634,startup_308,CTO,6.891755890202412,True
founder_991,startup_309,CEO,10.369638485242342,True
founder_122,startup_309,CPO,9.582544761253564,True
founder_31,startup_310,CEO,30.849680416735346,True
founder_1257,startup_310,COO,15.101806051970657,True
founder_1731,startup_311,CEO,13.678962468899746,True
founder_1441,startup_311,CPO,8.946104078862925,True
founder_1621,startup_312,CEO,24.30886388620771,True
founder_157,startup_312,Founder,3.777917963950256,False
founder_1896,startup_313,CEO,35.550803882940336,True
founder_348,startup_313,COO,11.423561592454192,True
founder_1152,startup_313,Founder,16.230934713283048,True
founder_1586,startup_313,Founder,13.042636306238636,True
founder_120,startup_314,CEO,33.94615125528779,True
founder_1166,startup_314,Founder,10.260398119387402,False
founder_1906,startup_315,CEO,23.237918792788598,True
founder_1251,startup_315,CPO,17.381311737554576,True
founder_1689,startup_316,CEO,15.592584971731366,True
founder_519,startup_317,CEO,25.733314369731637,True
founder_1135,startup_317,CPO,5.7548432738956405,True
founder_417,startup_317,Founder,17.357149143357066,True
founder_114,startup_317,CPO,16.32425673307721,True
founder_439,startup_318,CEO,28.94650867640895,True
founder_1956,startup_318,COO,8.438487352481197,True
founder_215,startup_318,Founder,11.937849421187375,True
founder_30,startup_319,CEO,20.44021815250734,True
founder_537,startup_319,COO,8.203194792174923,True
founder_110,startup_320,CEO,6.852557502561282,True
founder_1881,startup_320,COO,6.458670190500804,True
founder_1783,startup_321,CEO,15.365440170879632,True
founder_1992,startup_322,CEO,28.067651499321506,True
founder_704,startup_322,COO,4.071878696660178,True
founder_1041,startup_323,CEO,32.04359215090527,False
founder_1595,startup_323,COO,15.352641145881915,True
founder_1165,startup_324,CEO,11.882994672281608,True
founder_466,startup_325,CEO,37.79145546656407,True
founder_1886,startup_325,CPO,18.33471013276668,True
founder_1973,startup_325,CPO,14.096279726239155,True
founder_574,startup_326,CEO,29.511955960703286,True
founder_257,startup_326,CPO,15.5578223217683,True
founder_406,startup_327,CEO,27.097101045541226,True
founder_1442,startup_328,CEO,14.61584591545115,True
founder_1952,startup_328,CTO,5.24045533262489,True
founder_1064,startup_329,CEO,25.484802428748427,True
founder_315,startup_329,CTO,12.254162842870095,True
founder_556,startup_329,CPO,1.6480859686435287,True
founder_390,startup_329,Founder,13.013185649156743,True
founder_1199,startup_330,CEO,21.740856341756952,True
founder_344,startup_331,CEO,33.84673211059029,True
founder_1932,startup_331,CPO,6.717924753880523,False
founder_98,startup_332,CEO,10.848206870214803,True
founder_1349,startup_332,COO,17.73214136874164,True
founder_52,startup_333,CEO,30.223716781651635,True
founder_1125,startup_333,Founder,19.43862706259386,True
founder_234,startup_334,CEO,5.190761367576033,True
founder_1203,startup_334,COO,5.705487589348262,True
founder_1774,startup_335,CEO,34.86125741080402,True
founder_1908,startup_336,CEO,27.53644203335088,True
founder_1071,startup_336,Founder,19.92799690244499,True
founder_1964,startup_337,CEO,23.915682924751195,True
founder_1612,startup_337,Founder,5.491365367064832,True
founder_1882,startup_337,CPO,14.430251040623494,True
founder_1558,startup_338,CEO,35.55900498243492,True
founder_27,startup_338,CPO,6.6126876211021575,False
founder_625,startup_339,CEO,20.69303470927361,True
founder_307,startup_339,CPO,9.405652974588081,True
founder_1948,startup_340,CEO,31.217012267242524,True
founder_1936,startup_340,COO,6.621837549217462,True
founder_764,startup_340,COO,9.546977273149178,True
founder_982,startup_341,CEO,38.37422462281752,False
founder_1607,startup_341,Founder,12.062238266619264,True
founder_1468,startup_342,CEO,7.183375671381384,True
founder_105,startup_342,CTO,4.203470266505026,True
founder_1922,startup_342,COO,14.1248224052936,True
founder_1371,startup_342,Founder,10.692813640048447,True
founder_669,startup_343,CEO,26.79315399274782,True
founder_1235,startup_343,CTO,10.629921369662833,True
founder_1359,startup_344,CEO,20.68390135361077,True
founder_1495,startup_345,CEO,37.89416981124587,False
founder_578,startup_345,CPO,18.9481585786514,True
founder_1236,startup_346,CEO,19.910993049677586,True
founder_1984,startup_347,CEO,32.93696691580941,True
founder_88,startup_348,CEO,27.63852792535854,True
founder_1902,startup_349,CEO,23.236935712435876,True
founder_370,startup_349,Founder,10.572302494001406,True
founder_1403,startup_350,CEO,24.959593092214284,True
founder_597,startup_350,CPO,1.3736636247927796,True
founder_881,startup_350,COO,6.457114271308724,True
founder_1407,startup_350,CTO,4.4831049214112575,True
founder_893,startup_351,CEO,8.051080479654896,True
founder_824,startup_352,CEO,16.0183012237453,True
founder_1278,startup_352,CPO,10.114984855731992,True
founder_858,startup_353,CEO,25.919296226070397,True
founder_529,startup_353,CPO,18.059617865761936,True
founder_1422,startup_353,CTO,16.52759856616656,True
founder_1241,startup_354,CEO,31.72283942085024,True
founder_76,startup_355,CEO,16.123741235339317,True
founder_1656,startup_355,CTO,5.683039884549983,True
founder_681,startup_356,CEO,39.85426310376697,True
founder_1978,startup_357,CEO,8.869659047937674,True
founder_233,startup_358,CEO,16.70800545863196,True
founder_1378,startup_358,Founder,17.168417813982543,True
founder_624,startup_358,COO,11.67189510908017,True
founder_167,startup_358,CPO,13.308442136787363,True
founder_1385,startup_359,CEO,34.3414938183717,True
founder_1746,startup_359,CTO,1.8661503832000366,True
founder_372,startup_360,CEO,33.6502884742862,True
founder_547,startup_360,CTO,3.39592170618896,True
founder_1889,startup_361,CEO,9.799065002843609,True
founder_960,startup_361,CPO,1.345025142026285,False
founder_518,startup_362,CEO,21.89680714403718,True
founder_1677,startup_363,CEO,28.142705420794268,True
founder_1420,startup_363,Founder,3.478610953669042,True
founder_1330,startup_364,CEO,10.057471809853979,True
founder_1903,startup_364,CTO,13.591364593994399,True
founder_703,startup_365,CEO,36.37657551874212,True
founder_921,startup_365,Founder,1.2940329582906527,True
founder_1351,startup_366,CEO,16.260577040904685,False
founder_486,startup_366,CPO,18.227497539700337,True
founder_1643,startup_367,CEO,30.564403295165512,True
founder_163,startup_367,CTO,10.080504389663682,True
founder_1266,startup_367,CPO,12.24202848460223,True
founder_415,startup_367,CPO,16.238695600885627,True
founder_1459,startup_368,CEO,24.015847845644767,True
founder_644,startup_368,CPO,1.1299132742126123,True
founder_627,startup_369,CEO,9.742376495895893,True
founder_1550,startup_370,CEO,34.98778905353818,True
founder_712,startup_370,CPO,10.994857892428485,True
founder_844,startup_370,CTO,18.021688393136106,True
founder_1749,startup_371,CEO,11.317778450219105,True
founder_506,startup_371,COO,6.909443576721296,True
founder_1966,startup_371,CTO,8.200585850274406,True
founder_1706,startup_372,CEO,14.709779285760007,True
founder_1246,startup_373,CEO,13.499867825039967,True
founder_1172,startup_373,Founder,6.608981679548558,True
founder_375,startup_374,CEO,26.98971506398991,True
founder_1827,startup_375,CEO,19.931743073779046,True
founder_32,startup_376,CEO,24.3254315661383,True
founder_1890,startup_376,COO,4.301707080807898,True
founder_1784,startup_377,CEO,31.342850135924337,False
founder_1762,startup_377,CTO,5.000168951343386,True
founder_1853,startup_377,Founder,2.6150349412095695,True
founder_174,startup_377,Founder,5.678538641127016,True
founder_379,startup_378,CEO,5.155626613789898,True
founder_1915,startup_379,CEO,20.919329965521907,True
founder_252,startup_380,CEO,13.316115378056685,True
founder_1437,startup_380,COO,12.132311912010453,True
founder_1608,startup_381,CEO,25.374375645811753,True
founder_53,startup_382,CEO,19.61285445694611,True
founder_1968,startup_382,Founder,14.764057180403384,True
founder_1823,startup_383,CEO,14.73450114716552,False
founder_1611,startup_383,CTO,5.115905714518684,True
founder_1060,startup_383,CTO,12.34159919290371,True
founder_1534,startup_384,CEO,5.635801879436803,True
founder_1631,startup_385,CEO,17.406027655372327,True
founder_1812,startup_385,COO,6.699276435707681,False
founder_295,startup_386,CEO,20.168123373344883,True
founder_319,startup_386,CPO,18.840487171669583,True
founder_1313,startup_387,CEO,8.02536864552171,True
founder_349,startup_387,CTO,5.492792293174499,True
founder_1899,startup_388,CEO,18.109607262876516,True
founder_1309,startup_388,COO,7.093075222283208,True
founder_4,startup_388,CTO,13.953774780332814,True
founder_738,startup_389,CEO,37.28594357505804,True
founder_805,startup_389,CTO,13.947319588666454,False
founder_985,startup_389,COO,1.3580371802244549,True
founder_193,startup_390,CEO,9.760936100163896,True
founder_1825,startup_390,COO,6.309572268008887,True
founder_311,startup_391,CEO,34.03814466493992,True
founder_1088,startup_391,COO,11.335011268456517,True
founder_154,startup_391,CPO,3.7443696008073206,True
founder_220,startup_391,CTO,19.912986447098415,False
founder_1115,startup_392,CEO,10.36248337714553,True
founder_1955,startup_392,Founder,12.665573506780774,True
founder_1461,startup_392,CPO,8.530178697947576,True
founder_1729,startup_393,CEO,21.904531040333953,True
founder_244,startup_394,CEO,21.152263354228168,True
founder_1678,startup_394,COO,3.7378949006762205,True
founder_1933,startup_395,CEO,25.07359798858015,False
founder_1642,startup_396,CEO,9.213559507701804,True
founder_733,startup_397,CEO,26.92022699148125,False
founder_182,startup_397,Founder,13.46460222183606,True
founder_42,startup_398,CEO,20.825005702583212,True
founder_995,startup_398,COO,1.6745055791189836,True
founder_132,startup_399,CEO,32.407815547772856,True
founder_293,startup_399,CTO,16.24356708451682,True
founder_1327,startup_399,CPO,3.0584805929504286,True
founder_1618,startup_400,CEO,25.302111214254257,False
founder_0,startup_400,Founder,2.8532395778281643,True
founder_405,startup_401,CEO,23.79658235070408,True
founder_713,startup_402,CEO,10.063861740433264,True
founder_1811,startup_402,Founder,7.298097333822633,True
founder_957,startup_403,CEO,34.87510119442494,True
founder_1122,startup_404,CEO,12.736487634956845,True
founder_374,startup_404,CPO,18.620174380033852,True
founder_73,startup_404,Founder,11.998943565697887,True
founder_1103,startup_404,Founder,9.134529187671705,True
founder_561,startup_405,CEO,37.52547545991783,True
founder_1697,startup_405,CTO,6.660915364120497,True
founder_919,startup_405,CPO,3.6905625426903734,False
founder_1587,startup_406,CEO,30.31847527197398,True
founder_139,startup_406,CTO,19.96807531608178,True
founder_1760,startup_407,CEO,6.830928660772074,True
founder_706,startup_407,COO,7.285366540118776,True
founder_1888,startup_408,CEO,34.70426925864963,True
founder_787,startup_409,CEO,13.265594167009494,True
founder_694,startup_409,CTO,14.558915534932074,True
founder_551,startup_409,Founder,4.538651088762212,True
founder_5,startup_410,CEO,8.01634796084206,True
founder_1789,startup_411,CEO,12.228533426896881,True
founder_1918,startup_412,CEO,27.388552437704625,True
founder_1554,startup_412,CTO,13.668042239220775,False
founder_925,startup_412,COO,5.584496596294209,True
founder_1790,startup_413,CEO,20.40119034786739,True
founder_425,startup_414,CEO,25.416363293964825,False
founder_585,startup_415,CEO,15.377826127098112,True
founder_976,startup_415,CTO,4.577624370858505,True
founder_967,startup_416,CEO,18.8222544587964,True
founder_180,startup_416,CTO,19.884992323427095,True
founder_577,startup_416,CPO,16.607866090911514,False
founder_1171,startup_417,CEO,30.426782130326806,False
founder_441,startup_417,CTO,13.08688906413836,False
founder_420,startup_418,CEO,25.304584500899196,True
founder_1695,startup_418,CPO,5.653056746299943,True
founder_1274,startup_419,CEO,26.23281427812675,True
founder_613,startup_419,COO,8.00765830148184,True
founder_677,startup_419,CPO,7.409647404997742,True
founder_908,startup_419,Founder,3.4972078175202252,True
founder_1332,startup_420,CEO,39.737728771358285,True
founder_978,startup_420,COO,8.229388667168694,True
founder_765,startup_420,Founder,5.3208408334963195,True
founder_1107,startup_420,COO,2.983099923271202,True
founder_334,startup_421,CEO,24.625611731759157,True
founder_1097,startup_421,CPO,2.317524705327598,True
founder_709,startup_421,CTO,17.053292828596646,True
founder_424,startup_422,CEO,36.90641817756074,True
founder_1965,startup_422,COO,14.48940351044639,True
founder_248,startup_423,CEO,38.631657720561904,True
founder_320,startup_423,Founder,15.083646507064286,True
founder_688,startup_424,CEO,7.376104336590963,True
founder_808,startup_424,Founder,16.13928882578616,True
founder_1109,startup_425,CEO,6.368898498241767,True
founder_1243,startup_425,COO,14.319177846566213,True
founder_1662,startup_425,CTO,14.811927427849405,True
founder_674,startup_425,COO,13.794313882699054,False
founder_1736,startup_426,CEO,8.949123199970892,True
founder_1542,startup_426,CTO,5.463620797771221,True
founder_1146,startup_426,Founder,7.823044911985618,True
founder_1112,startup_427,CEO,34.42575024897042,True
founder_192,startup_427,Founder,4.057648218939223,True
founder_164,startup_428,CEO,14.39890763367866,True
founder_1971,startup_429,CEO,37.04860831870969,False
founder_99,startup_430,CEO,11.378576247754067,True
founder_247,startup_430,COO,18.83224899404351,True
founder_516,startup_430,Founder,2.8921811384394767,True
founder_1795,startup_430,COO,8.66333586117857,True
founder_1584,startup_431,CEO,34.58086286032892,True
founder_1887,startup_432,CEO,24.024576631341503,True
founder_1438,startup_432,CPO,19.269562483606638,True
founder_675,startup_432,CTO,9.30869155293082,True
founder_1740,startup_433,CEO,36.72198463570792,True
founder_929,startup_433,CPO,12.71679827299803,True
founder_1139,startup_434,CEO,37.02051750164976,True
founder_1121,startup_435,CEO,29.28316735659582,True
founder_1594,startup_435,COO,16.21933352640215,False
founder_341,startup_435,CPO,8.931188610269118,True
founder_138,startup_435,CPO,15.243979022935433,True
founder_1395,startup_436,CEO,26.341529751941852,True
founder_194,startup_436,CPO,10.215210254661123,False
founder_1370,startup_436,CTO,7.139646864836308,False
founder_1216,startup_437,CEO,36.60030889156381,True
founder_1030,startup_437,Founder,13.81981153427641,True
founder_337,startup_437,CPO,8.304980708382777,True
founder_664,startup_438,CEO,6.042072596882349,False
founder_450,startup_438,Founder,15.359694749381589,True
founder_911,startup_439,CEO,6.881757883619433,True
founder_211,startup_439,Founder,2.1072793200767777,True
founder_1647,startup_439,COO,18.644193650038968,False
founder_928,startup_439,COO,15.18948882596168,True
founder_1414,startup_440,CEO,38.80165386108946,True
founder_489,startup_441,CEO,7.9575262447073145,True
founder_530,startup_441,COO,2.9655107729627277,True
founder_92,startup_442,CEO,31.53535177216935,True
founder_1062,startup_442,CPO,6.7664938524166605,True
founder_1045,startup_442,CPO,3.2138263845731183,True
founder_714,startup_443,CEO,6.165320534002726,True
founder_1781,startup_444,CEO,39.744355352267675,True
founder_1050,startup_445,CEO,6.693395763489644,True
founder_1213,startup_446,CEO,22.341468915964544,True
founder_1340,startup_446,CPO,7.215820462391195,True
founder_1228,startup_447,CEO,13.172467487485486,False
founder_448,startup_447,CPO,9.200056004089932,True
founder_1253,startup_448,CEO,22.936808688528117,False
founder_1786,startup_448,Founder,4.219330333638409,False
founder_270,startup_448,COO,3.592002344208262,True
founder_51,startup_449,CEO,24.206346958372755,True
founder_1530,startup_449,CPO,7.378764914909084,True
founder_1093,startup_450,CEO,33.237271922925004,True
founder_1953,startup_450,CTO,13.452537869385267,True
founder_1350,startup_451,CEO,38.58257681674785,True
founder_118,startup_451,CPO,16.15702301046235,True
founder_1145,startup_452,CEO,31.252987262704018,True
founder_1292,startup_452,Founder,19.98311009917965,True
founder_475,startup_453,CEO,26.374909577227037,True
founder_492,startup_454,CEO,25.537515449552856,True
founder_1073,startup_454,CTO,13.207272699824568,True
founder_807,startup_454,CTO,14.314215585439264,True
founder_162,startup_455,CEO,33.07293744240026,True
founder_1239,startup_455,CPO,8.690632567771644,True
founder_731,startup_455,CTO,4.242643690168662,True
founder_365,startup_456,CEO,11.421794285122385,True
founder_310,startup_457,CEO,12.189848334332801,True
founder_1102,startup_457,Founder,16.97456018253007,True
founder_1151,startup_458,CEO,23.823386083206636,True
founder_305,startup_458,Founder,3.1953809452729494,True
founder_227,startup_459,CEO,26.08483069676927,True
founder_1972,startup_459,CPO,7.67488147178971,True
founder_188,startup_459,Founder,5.695793345874702,True
founder_603,startup_460,CEO,36.12577449854443,False
founder_83,startup_460,CTO,2.5164856469545587,True
founder_1033,startup_461,CEO,29.340560111624118,True
founder_560,startup_462,CEO,22.947090944196976,True
founder_1284,startup_463,CEO,36.96330774023983,True
founder_103,startup_463,Founder,15.859934977602656,True
founder_428,startup_464,CEO,15.447743561935523,True
founder_1418,startup_465,CEO,39.321904143247544,True
founder_484,startup_465,Founder,4.261699060135255,True
founder_1176,startup_466,CEO,22.80646065243623,False
founder_1328,startup_466,COO,18.91454438031591,True
founder_1255,startup_466,Founder,15.54300170584279,True
founder_1174,startup_467,CEO,35.955610487881124,True
founder_187,startup_467,COO,19.085065984330694,True
founder_1864,startup_468,CEO,5.452871057786374,True
founder_34,startup_469,CEO,28.23822252383565,True
founder_1119,startup_470,CEO,25.35625208466755,True
founder_1360,startup_470,Founder,2.274412405520217,True
founder_622,startup_470,COO,8.925773361317528,True
founder_1767,startup_471,CEO,36.67546395081208,True
founder_1687,startup_471,CPO,3.359026640226811,True
founder_1538,startup_471,Founder,18.850152072290555,True
founder_45,startup_471,Founder,3.5259446118952367,True
founder_133,startup_472,CEO,12.438835350797373,True
founder_377,startup_472,Founder,2.244679905301997,True
founder_1871,startup_473,CEO,25.459357446799014,True
founder_473,startup_473,Founder,11.214164909713286,True
founder_588,startup_474,CEO,13.626908832703963,True
founder_229,startup_474,CPO,16.023865059124894,True
founder_508,startup_475,CEO,19.520647307696812,True
founder_1532,startup_476,CEO,35.989287337568285,True
founder_7,startup_476,CPO,2.862337877746529,True
founder_1824,startup_477,CEO,31.506509662461895,True
founder_260,startup_477,CPO,18.897794636082896,True
founder_1818,startup_477,CPO,4.654359673991456,True
founder_1873,startup_478,CEO,26.015911322411892,True
founder_1551,startup_478,COO,17.82105640446734,True
founder_867,startup_478,CTO,8.352741563289841,True
founder_1075,startup_479,CEO,12.771505193995399,False
founder_1434,startup_479,COO,15.627968917735997,True
founder_1288,startup_479,CTO,19.10922061294421,True
founder_656,startup_480,CEO,23.359917092332783,True
founder_1708,startup_480,Founder,2.2515117049647873,True
founder_505,startup_481,CEO,30.31274759898858,True
founder_1156,startup_481,Founder,19.06800386066149,True
founder_1917,startup_482,CEO,10.02864158163164,False
founder_1225,startup_482,CPO,4.598603055986404,True
founder_570,startup_483,CEO,10.683317489553927,True
founder_854,startup_483,CTO,18.11885027061924,False
founder_504,startup_484,CEO,36.167298714699086,False
founder_614,startup_484,CTO,14.980141117818505,True
founder_1673,startup_484,CPO,12.951043935174061,False
founder_1207,startup_485,CEO,36.02140566644285,True
founder_490,startup_485,CTO,7.540195417550201,False
founder_1029,startup_485,COO,19.114006771744688,True
founder_1962,startup_486,CEO,35.03800504671265,True
founder_1801,startup_486,Founder,11.086598816348024,True
founder_582,startup_486,Founder,17.80863591713577,True
founder_1007,startup_486,CTO,3.5692165023744677,True
founder_33,startup_487,CEO,20.57608750727325,True
founder_968,startup_488,CEO,12.20152696340016,True
founder_728,startup_488,CPO,14.911092713737405,True
founder_1254,startup_488,CTO,9.0076296322124,True
founder_1324,startup_488,CTO,13.833245081344087,True
founder_507,startup_489,CEO,9.59932561756851,True
founder_464,startup_489,Founder,18.542004120846325,True
founder_1282,startup_490,CEO,21.34362872793053,True
founder_124,startup_490,Founder,19.21928186354423,True
founder_980,startup_491,CEO,36.35231537721253,True
founder_1477,startup_491,CPO,4.135100097255223,True
founder_1741,startup_492,CEO,24.77105417560816,True
founder_1856,startup_492,Founder,7.830666848096385,True
founder_1111,startup_493,CEO,35.26282995459621,True
founder_1592,startup_493,Founder,19.437503586399124,True
founder_35,startup_493,COO,12.060571736898071,True
founder_81,startup_494,CEO,30.057201851492117,True
founder_264,startup_494,Founder,10.915983124915943,True
founder_64,startup_495,CEO,33.83289893183543,True
founder_1679,startup_496,CEO,16.023081164691874,True
founder_1319,startup_497,CEO,12.783012827095519,True
founder_905,startup_498,CEO,10.606874415424926,True
founder_467,startup_499,CEO,31.897251267519668,True
founder_1272,startup_499,CPO,11.500867472997744,False
founder_553,startup_500,CEO,16.13233436536524,True
founder_1446,startup_500,Founder,16.47441779254222,False
founder_886,startup_500,Founder,18.607122908609426,True
founder_1785,startup_501,CEO,38.80520931600248,False
founder_15,startup_501,Founder,7.155846969070625,True
founder_243,startup_502,CEO,33.01126271424526,True
founder_611,startup_502,CTO,10.487038313815246,True
founder_62,startup_503,CEO,36.14924007563957,True
founder_1805,startup_504,CEO,35.18410028981104,True
founder_1943,startup_504,Founder,18.717217620896037,True
founder_1880,startup_505,CEO,38.7184980532733,True
founder_1265,startup_506,CEO,6.7269520473235636,True
founder_170,startup_506,Founder,9.202655471622354,True
founder_2,startup_506,Founder,8.08584986319144,True
founder_342,startup_507,CEO,34.426224014827206,True
founder_1893,startup_507,Founder,8.429806272931728,True
founder_1168,startup_508,CEO,26.601979863183942,True
founder_126,startup_509,CEO,11.030072042613906,True
founder_1792,startup_510,CEO,19.104875147730887,True
founder_569,startup_510,CPO,7.686108293771171,True
founder_1506,startup_511,CEO,21.084240475639614,True
founder_747,startup_512,CEO,8.019650303652178,True
founder_71,startup_512,CPO,19.37037061391564,True
founder_947,startup_513,CEO,35.17735199386148,True
founder_472,startup_514,CEO,8.233233902080112,True
founder_77,startup_514,CTO,17.150429117448937,True
founder_785,startup_514,COO,13.188066947532684,True
founder_289,startup_515,CEO,21.439049932141376,True
founder_440,startup_516,CEO,30.66461370707848,True
founder_290,startup_516,COO,19.377056507141212,True
founder_1357,startup_516,Founder,14.930017856016324,True
founder_101,startup_517,CEO,26.881407253481417,True
founder_149,startup_517,COO,17.05049585794731,True
founder_1114,startup_518,CEO,30.496556067788255,True
founder_1591,startup_518,Founder,12.1525971460776,True
founder_1519,startup_518,COO,4.9703868597460765,True
founder_1692,startup_519,CEO,15.299551666499067,True
founder_1391,startup_520,CEO,28.9068603824872,True
founder_1317,startup_520,CTO,9.377063727272565,True
founder_1668,startup_520,CTO,9.087871902489367,True
founder_950,startup_521,CEO,33.16384788381946,True
founder_838,startup_521,CPO,13.210902921218086,True
founder_1501,startup_521,CPO,12.581828356631343,True
founder_1764,startup_522,CEO,35.39227502201649,True
founder_889,startup_522,COO,5.316119844163314,True
founder_509,startup_523,CEO,9.74317391970842,True
founder_835,startup_523,CPO,7.703293596982571,True
founder_1138,startup_523,Founder,3.8489025876164957,True
founder_1065,startup_523,CTO,8.99975647769055,False
founder_306,startup_524,CEO,28.58546726550393,True
founder_660,startup_524,CPO,13.0653119870696,True
founder_600,startup_525,CEO,30.37409656788472,True
founder_802,startup_526,CEO,23.588816453656325,True
founder_1539,startup_527,CEO,39.612948445017274,False
founder_1105,startup_527,COO,14.095103184806957,True
founder_1702,startup_528,CEO,14.098428494328466,True
founder_74,startup_528,CTO,14.515956439725555,True
founder_961,startup_528,CPO,8.726279579457215,True
founder_1032,startup_528,CTO,15.250300411519412,True
founder_339,startup_529,CEO,36.6659739587538,True
founder_1657,startup_529,CPO,8.179430720583852,True
founder_836,startup_530,CEO,5.4523340444746795,True
founder_1754,startup_530,COO,11.937837731071317,True
founder_1934,startup_531,CEO,5.274779417646186,True
founder_573,startup_531,CTO,1.1755614616358687,True
founder_1569,startup_532,CEO,5.274601039408644,True
founder_1295,startup_532,COO,8.23043219661359,True
founder_1573,startup_532,COO,12.167921928205217,True
founder_1182,startup_532,COO,5.152918812560345,False
founder_1555,startup_533,CEO,30.959544842558735,True
founder_690,startup_533,CTO,16.25537523295594,True
founder_1817,startup_534,CEO,35.37152830731109,False
founder_394,startup_534,CTO,14.300562055134957,True
founder_1334,startup_534,CPO,3.157404542712464,True
founder_409,startup_534,COO,8.568231008018849,True
founder_1331,startup_535,CEO,21.120012614163112,True
founder_1575,startup_536,CEO,38.64548301776714,True
founder_1126,startup_536,Founder,19.56913036819009,True
founder_19,startup_536,Founder,1.8343254590824154,True
founder_1466,startup_536,CTO,8.377150714437938,True
founder_351,startup_537,CEO,31.240875426912133,True
founder_1884,startup_538,CEO,33.64343124061222,True
founder_762,startup_538,CPO,1.6371891568629975,True
